movie_id,director_id,name
158015,3632,Richard Brooks
82507,18635,Ted Post
20337,1270,Charles Martin Smith
261,65428,Michael Haigney
1685,63550,Tom McLoughlin
20737,12238,David Lean
10991,56059,Patrick Read Johnson
10225,2636,Alfred Hitchcock
826,3146,Billy Wilder
34086,64743,Adam Marcus
5854,2636,Alfred Hitchcock
284,201,Michel Gondry
10285,1062805,John Maclean
5780,77300,Michael Schultz
292,134129,Benny Boom
223485,3632,Richard Brooks
29463,4081,Stanley Kramer
18065,161858,David Raynr
22013,11435,Howard Hawks
821,1039544,Nnegest Likké
53862,564,Richard Linklater
3089,57436,Christopher Leitch
30139,58245,Don Coscarelli
132344,77300,Michael Schultz
15582,116832,Patricia Cardoso
15158,4760,Deepa Mehta
44634,65865,Damien O'Donnell
30309,1058138,Peter M. Cohen
7509,6495,Mira Nair
10557,56539,Nicole Holofcener
23531,3451,Mel Stuart
28005,48965,Anthony Hickox
40247,2691,Tom Schulman
252,30715,Terrence Malick
24126,145134,Jill Sprecher
13982,239418,Darren Stein
16642,7482,Julian Schnabel
17734,5656,Noah Baumbach
18892,13079,Gavin Hood
549,66605,Todd Solondz
121986,21792,George Gallo
868,19303,Kevin Smith
10683,10099,Park Chan-wook
17995,114614,David Nixon
246403,141673,Jason Eisener
670,1480591,Enrique Begné
35691,55117,Matthew Bright
49010,60438,Michael Landon Jr.
317930,71082,Andrea Arnold
11229,78188,Whit Stillman
22488,76418,Stuart Gillard
24469,217587,Leslye Headland
82533,111944,Bobby Roth
50942,132856,Tim Heidecker
84174,5192,Marco Kreuzpaintner
34099,84769,Michael Worth
79940,119419,Deon Taylor
342,1206,Jason Alexander
281230,18184,Xavier Gens
38033,73289,Conor McPherson
100975,223098,Will Canon
38541,1271492,Philip Zlotorynski
39563,109905,Lance Kawas
234212,564082,Francesca Gregorini
27404,228041,Márcio Garcia
170480,22214,David Wain
71866,130051,Craig Moss
192210,64856,Michael Jai White
180296,19665,John Boorman
157058,587519,Paolo Monico
70006,930627,Youssef Delara
26039,57777,Darin Scott
79587,130530,Christian Sesma
176077,20921,Monte Hellman
260947,566314,Brian Caunter
342502,131060,Chris D'Arienzo
191229,8574,Walter Salles
43213,2662,Frank Capra
44594,78108,Isaac Florentine
666,41887,Michael Polish
248,19003,Heidi Ewing
325173,59291,Alexandre Aja
55831,84451,Leon Ford
351043,117168,Hank Braxtan
43942,53267,Craig Brewer
10226,3146,Billy Wilder
66942,64722,John Carl Buechler
356483,9049,Victor Fleming
10476,14639,Mel Brooks
239,14999,George A. Romero
10281,85675,Rajkumar Hirani
630,138322,Victor Nunez
3034,68212,Carroll Ballard
13025,1312905,Rohit Jugraj
21461,66879,Kresten Vestbjerg Andersen
55306,8500,John Ford
17264,27875,Alex van Warmerdam
346081,9049,Victor Fleming
16016,14639,Mel Brooks
15875,64195,Joseph Zito
5900,64194,Paweł Pawlikowski
43306,54441,James Ivory
11072,111745,Frank Sebastiano
9730,4319,Stacy Peralta
209274,118303,Nacho Vigalondo
26371,17295,Ning Hao
14137,42712,Tony Giglio
291,13284,Stanley Donen
14139,567558,Joe Cross
33106,1110102,Michael Tiddes
8875,151460,John Sullivan
872,31,Tom Hanks
72914,11777,Tommy Lee Wallace
139038,9108,Don Taylor
126509,18854,Martin Ritt
9591,559968,Leslie Small
10676,5216,Gus Van Sant
1687,5367,Zach Braff
24748,564,Richard Linklater
181330,130358,Éric Tessier
468,157879,Alison Maclean
401,84461,Alice Wu
76,93288,Sarah Gavron
50538,836732,Jake Schreier
25636,90,Isabel Coixet
19316,930710,James Ponsoldt
21074,6767,Larry Charles
84329,74600,Joshua Tickell
20,133684,Tim Boxell
157386,59975,Michael D. Sellers
13007,123990,Reed Cowan
13518,61848,James Dodson
116584,15115,Stefan Ruzowitzky
46849,91252,Alex Rivera
40428,15218,James Gunn
17334,110834,John Murlowski
1698,1290942,Benni Diez
20764,130858,Danny Perez
45132,5281,Spike Lee
76706,21415,Robby Henson
254472,17403,Mike Judge
332285,439236,Zackary Adler
49471,70520,Shane Meadows
13569,230157,Dominic Burns
7512,21506,George Sidney
356216,232216,Carmen Marron
11798,77919,Tim McCanlies
146631,21506,George Sidney
43546,16214,Mario Van Peebles
61038,1046127,Jason Stone
78373,108217,Jerry Rees
17820,5446,David Hand
74457,1734565,Jaco Booyens
283384,58712,Steve Miner
19933,58822,Danny Steinmann
756,60438,Michael Landon Jr.
433715,94471,Jon Gunn
9728,449832,Hayley Cloake
9731,74878,Tay Garnett
9916,1413504,Shyam Madiraju
309425,107725,Harmage Singh Kalirai
14156,1385666,Rita Merson
43610,80006,Jon Knautz
360339,10001,William Wyler
31163,51917,Larry Clark
297621,49555,Petter Næss
16205,1523137,Robert Fontaine
887,54525,Jaume Balagueró
9517,116832,Patricia Cardoso
6007,1560279,Neil Mcenery-West
364083,1388653,Anthony O'Brien
8329,9855,Terence Young
69640,78021,Lloyd Kaufman
371085,1243,Woody Allen
347548,558929,David Robert Mitchell
322443,1243,Woody Allen
657,8482,Robert Mulligan
28165,20629,George Miller
11561,26775,Liu Chia-Liang
270303,2836,Kimberly Peirce
11624,640,Chris Kentis
595,8193,Florian Henckel von Donnersmarck
8810,78040,Alex Kendrick
12207,14875,Robert Rossen
226,82413,Jack Conway
92182,21768,Sylvain Chomet
582,1232592,Chris Eyre
72213,72205,Shari Springer Berman
990,564,Richard Linklater
55604,223,Alejandro González Iñárritu
9662,19850,Catherine Hardwicke
20862,2746,Elia Kazan
2771,121873,Debra Granik
80,17350,Kevin Macdonald
55,37362,Henry King
11023,16860,Miranda July
33667,74058,Charles Ferguson
39013,1257827,Max Joseph
11194,4429,Jim Jarmusch
43839,19769,David Ayer
1382,52094,Jerry Jameson
44639,1884,Steven Soderbergh
301351,82579,Kevin Tenney
4816,17114,John Cameron Mitchell
7873,56198,Ari Folman
331190,74058,Charles Ferguson
15186,177532,Marielle Heller
17994,86662,David Sington
1378,56383,Kelly Reichardt
8885,16957,Fenton Bailey
48382,89467,Bob Giraldi
12901,145134,Jill Sprecher
250124,120246,Huck Botko
14284,59,Luc Besson
57120,12640,David Duchovny
12228,57055,Mitchell Lichtenstein
22617,116653,Lance Mungia
55561,71280,Michael Dowse
42889,223909,Hue Rhodes
10656,70520,Shane Meadows
24363,6046,Roland Emmerich
13121,1736589,Danny Provenzano
24746,1062889,Bill Muir
325140,2163,Richard LaGravenese
12109,114004,Noah Buschel
27023,27992,Brian Yuzna
22913,52856,Hunter Richards
273899,96222,Laurie Collyer
20653,1454563,Aaron Hann
67373,63306,James Watkins
171759,19850,Catherine Hardwicke
206296,82822,Phil Claydon
35219,88970,Ralph Ziman
28260,73112,John Simpson
7515,1310518,Colin Minihan
13075,78545,Conor McMahon
335866,112289,Chris Shadley
13510,1253596,Simon Napier-Bell
215881,1243,Woody Allen
18238,1070340,Simon Yin
22600,86037,Jeff Crook
12612,40,Orson Welles
50698,30870,Dave Payne
115210,40508,James Cox
34335,71329,Jonas Åkerlund
459488,68574,Brad Copeland
11302,1031972,Paul Bunnell
119458,17246,Phil Morrison
20406,33542,Harald Reinl
3766,40508,James Cox
18616,10586,Richard Lester
18808,17087,Michael Moore
95755,1018660,Tanner Beard
198062,1434686,Scott Dow
188652,33349,Derick Martini
174311,1378892,Jerry Dugan
12602,15858,Tim Hunter
153795,41887,Michael Polish
17768,228177,William Kaufman
13516,95320,Rodrigo Cortés
98549,98103,Richard Ayoade
312793,115892,Jehane Noujaim
309919,1642,Jean-Marc Barr
299553,1170143,Remo D'Souza
21309,76998,James Marsh
32235,1108711,John Laing
329540,121473,Jamal Hill
26388,120245,Daniel Stamm
49020,1137903,Sam Taylor-Johnson
159037,2746,Elia Kazan
12838,240,Stanley Kubrick
157293,7348,Carlos Carrera
14048,223516,Benh Zeitlin
356987,18669,J. Lee Thompson
295886,94831,Maggie Greenwald
38358,21657,Vera Farmiga
33511,588015,Vijay Chandar
702,57492,Morgan Spurlock
935,196769,Jonathan Wacks
542,115309,Khyentse Norbu
84175,18635,Ted Post
1705,3632,Richard Brooks
62677,41621,Tony Krantz
50875,94917,Mitchell Altieri
260778,1187609,W.D. Hogan
58492,1018699,Corey Grant
44562,1071,Tom Tykwer
37232,51534,Lucky McKee
4929,115585,Richard Boddington
36334,437833,Patricia Riggen
9783,18669,J. Lee Thompson
386826,5010,Todd Field
205126,88039,Steven R. Monroe
98557,942084,Mark Illsley
104,64194,Paweł Pawlikowski
10894,1117026,Ritesh Batra
246449,57206,Sally Potter
32579,2662,Frank Capra
1688,4065,Fred Zinnemann
1999,8500,John Ford
43947,1156260,Brad J. Silverman
24066,54827,Dave Meyers
9709,155747,David M. Matthews
191714,53431,Nadine Labaki
25312,1346215,Lluís Quílez
34106,160,Eytan Fox
11426,1776,Francis Ford Coppola
13909,231345,Romesh Sharma
206284,1650,François Truffaut
27455,6163,Adam Goldberg
66468,22239,Travis Zariwny
7973,66496,Adrienne Shelly
283686,70250,Newt Arnold
15976,2662,Frank Capra
592,51917,Larry Clark
74084,5656,Noah Baumbach
1651,76247,Charles Herman-Wurmfeld
25428,57082,John Stockwell
298584,2636,Alfred Hitchcock
10758,56205,Atom Egoyan
11690,22461,Vincent Gallo
3083,2127,James Wan
9344,31493,Alex Cox
10707,74907,Fabián Bielinsky
15647,1085923,Dror Moreh
308529,41670,Rebecca Miller
4174,1088647,Maggie Carey
20156,8297,Roger Avary
9464,30458,Henry Bean
49018,64141,David Gordon Green
13820,1501366,Simeon Rice
18079,37948,Brad Anderson
127918,60074,Jeff Garlin
17113,550858,Qasim Basir
129139,70890,Adam Green
507,13848,Charlie Chaplin
4012,285452,Pete Jones
14054,11357,Bruce Campbell
323271,66116,Mark Brown
10972,76245,Adam Carolla
13066,53708,Ira Sachs
66025,102445,John Sayles
11908,55189,Bruce McDonald
3082,105313,James Mottern
39541,16848,Rob Zombie
1961,1288796,Gerard Johnstone
51820,51521,Robert Greenwald
291362,1375378,David Ray
30082,991853,David Rodriguez
72913,55520,Nae Caranfil
23963,52044,David Winning
29406,1002001,Frank Lotito
361505,1169157,Timothy Woodward Jr.
104755,61111,Tara Subkoff
253306,70076,Russell Friedenberg
29595,5446,David Hand
46729,56208,Lucrecia Martel
294600,64114,Edward Dmytryk
137347,11011,Zak Penn
290370,474199,Alex Ranarivelo
426469,80006,Jon Knautz
356841,8789,Mathieu Amalric
301325,22012,David Worth
347755,27728,Leslie H. Martinson
408,956,Guy Ritchie
44413,86293,Robert M. Young
39209,4453,Thomas Vinterberg
48463,884,Steve Buscemi
394047,143430,Ham Tran
312791,39822,Rich Cowan
266034,1024216,Boris Rodriguez
280381,1372345,Sadyk Sher-Niyaz
2661,144430,Paul Donovan
100,557818,Jonathan Kesselman
218500,631226,Arjun Sablok
309,130051,Craig Moss
27845,971918,Tyler Oliver
25784,2636,Alfred Hitchcock
52790,58712,Steve Miner
100275,3146,Billy Wilder
295914,90525,Douglas Cheek
42033,133790,Michael D. Olmos
19187,932013,Deryck Broom
46415,37360,Henry Hathaway
38570,8500,John Ford
27588,5281,Spike Lee
223,1884,Steven Soderbergh
9725,2127,James Wan
28580,52049,Jay Chandrasekhar
23730,1504620,Giovanni Zelko
84197,1200528,Claudia Sainte-Luce
46256,6495,Mira Nair
19997,30711,Kenneth Lonergan
43266,2636,Alfred Hitchcock
278316,59466,Jamie Babbit
1412,55441,David Boyd
176,138,Quentin Tarantino
39939,80570,Walter Lang
357834,4385,Sergio Leone
215924,550280,Anna Muylaert
480,440517,Steve Taylor
14295,135534,Léa Pool
11219,233519,James David Pasternak
20770,128712,Laurent Bouhnik
176124,1499089,Tom Sanchez
500,108497,David Caffrey
60400,66514,Adam Jay Epstein
429,4109,Michael Curtiz
310569,1041549,Justin Thomas Ostensen
98369,12523,Rob Bowman
114065,15531,Ossie Davis
89750,204325,Jay Alaimo
49951,479587,Dylan Bank
86331,52941,Rob McKittrick
355629,70520,Shane Meadows
16433,31621,Jeff Burr
15544,97579,Guy Maddin
43884,93916,Regardt van den Bergh
107315,1044250,Panos Cosmatos
137955,142013,Gareth Evans
13064,24528,Matthew R. Anderson
59917,1184745,Joe Marino
157422,4109,Michael Curtiz
310933,97591,Joel Anderson
7553,76447,Shimit Amin
12877,12112,Douglas Trumbull
39895,16513,John G. Avildsen
102840,1280031,Mona Lerche
55616,32765,Tony Richardson
29697,86688,Levan Gabriadze
50037,1032,Martin Scorsese
94329,4600,Joe Dante
53502,9855,Terence Young
202604,999812,Bradley Parker
289,31211,Clive Barker
27374,937340,Harold Cronk
26815,55075,Jeff Wadlow
811,50651,Takao Okawara
1366,139098,Derek Cianfrance
244776,7426,Duncan Tucker
5769,62768,William Brent Bell
277685,4590,Russ Meyer
103,89216,Robert D. Webb
11298,19012,Davis Guggenheim
646,93905,Allan Dwan
93856,1032,Martin Scorsese
9003,16847,Eli Roth
347126,1521130,Andrew Steggall
10092,168330,Ben Lewin
10643,95687,Robert Kenner
46705,909318,Andrew Erwin
546,37948,Brad Anderson
76487,303056,Craig Johnson
5722,527607,Sean Durkin
39833,1284099,Gillian Robespierre
1781,64131,Courtney Hunt
18712,228643,Morgan Neville
7944,56381,James Toback
171424,56539,Nicole Holofcener
361475,74589,Chris Paine
113947,88967,Greg Berlanti
18570,58245,Don Coscarelli
83860,82286,Marc Levin
41469,114925,Richard Dutcher
244772,224751,Khalid Mohammed
50837,34517,Trey Parker
248774,64141,David Gordon Green
10183,74638,Karen Moncrieff
159014,1193602,Gia Coppola
32456,91602,Scandar Copti
49963,74272,Goran Dukic
13508,45459,Mike Cahill
22597,88832,Kyle Rankin
9707,53296,Joshua Oppenheimer
37532,71797,Alex Gibney
26791,4339,Paul Crowder
56666,1867383,Rohit Jagessar
8675,2171,Griffin Dunne
13132,1182832,Anthony Powell
47686,129921,Kief Davidson
46989,1023720,Johnny Remo
192132,126763,Vivek Agnihotri
24424,101542,Ti West
13198,550681,Nick Tomnay
244267,17871,John Hamburg
21413,137392,Nickolas Perry
123678,158480,Dan Zukovic
13362,35796,Craig Mazin
39183,939176,Becky Smith
62402,103031,Eric Nicholas
206412,101810,Benjamin Dickinson
201132,75919,Hal Haberman
251471,239418,Darren Stein
112456,84981,Brian Trenchard-Smith
20296,11805,Frank Whaley
25983,56375,Amat Escalante
66195,84515,Katherine Brooks
16155,212,David Cross
46727,92834,Randall Rubin
55180,194915,Robert Bennett
29015,9915,Guy Hamilton
91122,568822,Mary Pat Kelly
18206,15309,Lori Petty
320146,1467662,Charlie Levi
13856,115627,Kevin Hamedani
219716,97618,David DeCoteau
43630,1012105,Mikel Rueda
56491,227945,Stefan C. Schaefer
99826,87360,Michael Taliferro
186935,97618,David DeCoteau
357441,221944,Katie Aselton
19344,145045,Robert Heath
242083,146026,D. Stevens
18869,1196522,Jeffrey St. Jules
26673,82101,Robert Hall
41830,1188585,Kevin King
37694,985146,Jonathan Meyers
63287,16888,Ralph Nelson
335874,1191051,Blair Erickson
34592,54781,Allison Burnett
92635,76462,Richard Schenkman
258755,1341629,Sanjay Rawal
96534,2746,Elia Kazan
21283,939123,Kat Coiro
272724,20657,Cristian Mungiu
84178,146275,Joseph Graham
101179,27571,David Slade
52462,59466,Jamie Babbit
269057,549971,Maryam Keshavarz
287524,1056121,Ryan Coogler
206213,1085904,Ramaa Mosley
248402,5446,David Hand
29146,76247,Charles Herman-Wurmfeld
207769,69737,C. Jay Cox
271185,1124971,Mariette Monpierre
29731,1150712,Tommy Oliver
292539,930629,Jamie Travis
654,109745,Lee Toland Krieger
91070,122842,Rich Christiano
2009,80384,Paul Andrew Williams
323270,41530,Nick Love
2652,1517664,Natalie Bible'
9813,229931,Asghar Farhadi
60421,222098,Justin Molotnikov
157354,66605,Todd Solondz
127867,138322,Victor Nunez
3170,71548,Peter Sollett
14014,13899,G.W. Pabst
15708,1018728,Jorge Gaggero
146882,21526,Rod Lurie
215918,42952,Michael Burke
84200,210562,Catherine Jelski
84184,168349,Shane Dawson
45767,76927,Tommy Wirkola
14823,63477,Ryan Little
367551,554900,Clark Baker
343409,1,George Lucas
60243,51521,Robert Greenwald
57294,74339,Dave Willis
11446,930707,Colin Trevorrow
47889,20400,Tim Story
25461,137467,Ben Wheatley
905,101542,Ti West
279759,4956,Bernardo Bertolucci
78705,17329,Neil Burger
25212,74436,Olly Blackburn
26899,56661,Jonathan Levine
146269,113682,Christopher Hutson
292483,4065,Fred Zinnemann
14451,122449,Steve James
10105,23590,David LaChapelle
211557,84931,Michael Cuesta
838,544748,Caryn Waechter
40862,1058257,Emily Dell
13158,53068,Ryan Fleck
84332,131455,Valerie Red-Horse
74510,93133,Christopher Scott Cherot
74725,688807,H.M. Coakley
58428,1140160,Randy Moore
8416,1122434,Chris Atkins
36584,948217,Bill Benenson
13429,1100753,Ryan Smith
9022,1110059,Travis Romero
22530,62773,Anna Mastro
288,30165,Mark Sandrich
14275,26849,Daniel Myrick
2287,57885,Michael Wadleigh
18734,4610,John Landis
206197,94471,Jon Gunn
26837,1164825,Gene Teigland
7859,43439,Scott Ziehl
302579,57414,Richard Montoya
51955,1424432,Johanna Schwartz
376004,231431,Thomas Lilti
158752,185995,Michael Walker
40658,10586,Richard Lester
296943,232190,U. Roberto Romano
118612,21371,Amy Holden Jones
138976,1380244,Blaž Završnik
323967,78040,Alex Kendrick
3080,7324,Pan Nalin
2667,94787,Joe Camp
9459,640,Chris Kentis
11598,59841,Matt Walsh
26916,97966,John 'Bud' Cardos
181940,229374,Marilyn Agrelo
125263,17867,Tom McCarthy
263503,125637,Brian Baugh
324322,116330,Patrick Creadon
331493,57328,Barry W. Blaustein
375950,288712,Kurt Hale
278348,77273,Siddiq Barmak
704,656971,Joseph Dorman
70875,17042,Greg Harrison
75986,288712,Kurt Hale
385636,41887,Michael Polish
14438,72034,Jacob Aaron Estes
211086,66800,Morgan J. Freeman
23069,68185,Eric Schaeffer
83,105882,Neema Barnette
89857,884,Steve Buscemi
30315,40863,Joe Swanberg
14358,1115066,Molly Bernstein
2056,5026,Akira Kurosawa
41144,930701,Marius Markevicius
35199,6400,Tom DiCillo
14271,58189,Justin Lin
16653,133398,Quentin Dupieux
14757,69737,C. Jay Cox
84401,641437,Alex Smith
23655,129894,Gareth Edwards
36825,132812,Jonathan Parker
33430,93022,Sol Tryon
12281,92287,Alex Craig Mann
125052,17295,Ning Hao
96238,107168,Stephen Kijak
30246,12995,Marc Forster
7301,8685,Andrew Niccol
172533,139537,William Gazecki
180383,17510,Ol Parker
346,98541,Michael Hoffman Jr.
84318,1184351,Georgia Hilton
45145,155945,Jack Heller
13983,1070682,Fernando Baez Mella
45649,1571422,Warren Sheppard
19844,2675,Darren Lynn Bousman
21801,1519326,Justin Paul Miller
43933,88506,Joel Paul Reisig
73511,1161761,Catherine Gund
43653,78021,Lloyd Kaufman
139715,230059,Matty Rich
45380,25598,Paul Greengrass
30867,78481,Hans Canosa
81220,78021,Lloyd Kaufman
253626,1291408,Matthew Watts
294550,21305,Lloyd Bacon
90369,78188,Whit Stillman
117942,6284,Kay Pollak
380097,582527,Eric England
322194,53925,Jared Hess
98568,74655,Jeremy Saulnier
119657,90591,Oren Peli
380733,4319,Stacy Peralta
285743,280,Terry Gilliam
362765,82335,Richard Glatzer
379532,1116801,Sue Corcoran
253261,17108,Jonathan Caouette
297100,1425142,Matt Jackson
15239,29433,Lucio Fulci
94072,56717,Tom Vaughan
4107,82641,Paul Fox
325579,3224,Stephen Frears
15624,545261,Cassandra Nicolaou
17287,6648,Ingmar Bergman
198370,100036,D.W. Griffith
3062,63983,Roger Nygard
328307,145605,Harry Beaumont
15389,7623,Sam Raimi
464,64211,Franck Khalfoun
308467,1414864,Mor Loushy
8193,82839,Henry Alex Rubin
188166,72543,Sam Firstenberg
23827,586066,Doug Block
1282,1557430,Chad Kapper
762,39996,Sidney Lumet
64499,146883,Paul Fierlinger
281189,2662,Frank Capra
1435,122423,Yorgos Lanthimos
47546,1110343,Lauren Lazin
189711,77003,Gavin O'Connor
19204,28902,Gregory Widen
9029,17520,Cédric Klapisch
18045,3290,Peter Hedges
11240,58547,Niall Johnson
43743,56383,Kelly Reichardt
157909,56383,Kelly Reichardt
10238,115226,Eric Mendelsohn
3059,3776,Jean-Luc Godard
15800,1046935,Kim Longinotto
65203,7324,Pan Nalin
764,1043404,Michael Roemer
103620,130816,Jesse Peretz
319069,112632,Eddie O'Flaherty
14278,125044,Babar Ahmed
25678,79726,John D. Hancock
79161,101377,Paul Bartel
371690,61983,Jason Marsden
389,1708905,Pece Dingo
52032,1424519,Jerome Elston Scott
3078,1555903,Étienne Faure
38810,22423,Herb Freed
21525,65242,Jack Perez
55123,79434,Craig Zobel
11980,19303,Kevin Smith
11956,56539,Nicole Holofcener
1550,58189,Justin Lin
162396,86035,Maria Maggenti
26518,61069,Miguel Arteta
8942,109026,Piyush Dinker Pandya
68412,5877,Vincenzo Natali
2786,142513,Emma-Kate Croghan
87943,126125,Bill Plympton
73981,17042,Greg Harrison
91721,132964,Drake Doremus
118452,3110,Allison Anders
47534,86262,Michael Kang
40914,1035,Paul Schrader
365052,930628,Lori Silverbush
13282,71872,Jeff Nichols
250184,105239,Stuart Hazeldine
426067,85925,Hilary Brougher
324352,110876,Rachel Goldenberg
318040,21246,Corbin Bernsen
27420,92743,Jamin Winans
80468,582841,Tom Seidman 
84188,140086,Matt Cimber
2255,1331465,Andrew Hyatt
50035,88506,Joel Paul Reisig
300327,1460398,Kristin Rizzo
14290,29962,King Vidor
29371,1155992,Zoran Lisinac
44490,21183,Nicolas Winding Refn
32222,1562428,James O'Brien
378237,1111709,Tom Putnam
431,193390,Jon Matthews
76996,558559,Al Silliman Jr.
51942,11558,Eugène Lourié
1424,20629,George Miller
60420,11694,Doug Liman
325123,4385,Sergio Leone
142132,116186,Lowell Sherman
20520,557883,David Evans 
109729,929825,Ava DuVernay
78307,1071,Tom Tykwer
12247,1201090,Sherman Alexie
29917,1553042,Justin Dillon
70687,151017,Stevan Mena
60463,50583,Adam Rifkin
46252,51445,Eric Valette
24869,45405,Jay Duplass
77934,1686666,Livingston Oden
34697,9956,Chris Marker
320435,11572,Carl Theodor Dreyer
150211,77775,Marianna Palka
306667,76462,Richard Schenkman
274758,74105,Ricki Stern
3060,15672,Nadia Tass
40963,1187357,James Kerwin
173224,1514634,Darren Press
18533,1330498,Rania Attieh
376010,1375627,Sharon Greytak
139948,110695,Majid Majidi
77332,586002,Andrew Haigh
70478,5281,Spike Lee
35073,1288774,Cary Bell
9659,1476699,Nicolae Constantin Tanase
10218,45459,Mike Cahill
391,135650,Melvin Van Peebles
43595,1677569,Ken Roht
194588,17046,Gary Winick
54897,45117,John Carney
83588,101515,Robinson Devor
53256,107447,Michel O. Scott
40920,88323,Pat Holden
287815,1562421,Eric Bugbee
54702,94011,Bill Melendez
176074,1456123,Dena Seidel
69270,1162816,Deborah Anderson
5759,1448550,Sara Newens
402515,17087,Michael Moore
126141,1343876,Sai Varadan
48035,933739,Zal Batmanglij
14758,90492,Lynn Shelton
13363,5892,David Hewlett
37985,3776,Jean-Luc Godard
25786,77277,Nate Parker
36549,1314011,Nathan Smith Jones
361398,78040,Alex Kendrick
289180,1401541,Travis Cluff
288927,5602,David Lynch
21334,68750,Robert Townsend
79120,36804,Peter Chelsom
27995,932993,Jamaa Fanaka
253290,88837,Larry Blamire
344466,99240,Stephen Langford
55420,84697,E.L. Katz
5822,1044256,Lisanne Pajot
408429,74626,Dan Reed
39141,114396,John Reinhardt
5723,1321304,Patrick Ryan Sims
28666,89981,László Benedek
30979,1645102,Jason Miller
50497,1184450,Sut Jhally
354624,6431,Darren Aronofsky
13187,87033,Julie Davis
335244,162102,Myles Berkowitz
178862,98094,Brett Piper
331745,57492,Morgan Spurlock
1779,64227,Brandon Trost
282128,40863,Joe Swanberg
86812,110726,Joseph Green
38786,1366270,Wade Gasque
84355,90575,Daniel Schechter
18632,551463,Mike Flanagan
40652,12833,Edward Burns
339408,1144092,Matt Johnson
266857,69719,Bruno Barreto
18925,139135,Lena Dunham
299245,1434676,Terron R. Parsons
985,1289580,Daniel Mellitz
34101,74971,Jem Cohen
9821,229182,Andrew Leman
65448,1168852,Dave Carroll
18841,125324,William Eubank
272726,220274,Patrick Meaney
175291,1031144,Chad Hartigan
80215,57997,Malcolm Goodwin
13538,64141,David Gordon Green
51130,85242,Kevin Jordan
270554,1429671,Kirk Loudon
72086,1263110,Travis Legge
268917,1032,Martin Scorsese
64973,1360439,Collin Joseph Neal
473,131388,Bradley Rust Gray
90414,558540,Mike Bruce
111794,40864,Andrew Bujalski
360188,1263945,Damir Catic
9372,137467,Ben Wheatley
85860,19303,Kevin Smith
244534,237393,James Bidgood
33468,40864,Andrew Bujalski
294086,58689,Neil LaBute
139998,151092,Eric Eason
74777,23799,Uwe Boll
16388,564,Richard Linklater
159770,1532382,Joseph Mazzella
42109,1263110,Travis Legge
47607,78040,Alex Kendrick
193603,29922,Marcus Nispel
84659,45405,Jay Duplass
322745,1360240,Jim Chuchu
20981,131870,Daryl Wein
174362,1009255,Jason Trost
242095,10367,John Waters
250902,21678,Olivier Assayas
158895,120229,Jafar Panahi
222250,1310498,Ivan Kavanagh
18292,26882,Kiyoshi Kurosawa
125537,1398500,Tadeo Garcia
326576,1171387,Thomas L. Phillips
228550,77465,Ash Baron-Cohen
13963,76624,Shane Carruth
290391,1174437,Neill Dela Llana
44770,2294,Robert Rodriguez
69382,12833,Edward Burns
40769,1219158,Scott Smith
220490,208138,Daniel Hsia
42151,85563,Brian Herzlinger
